fecha,categoria,region,ventas,unidades,precio_prom
2024-07-15,Electrónica,Sur,2343.82,34,68.94
2024-07-15,Electrónica,Occidente,1611.09,35,46.03
2024-07-16,Abarrotes,Centro,1938.9,39,49.72
2024-07-16,Abarrotes,Norte,1980.94,50,39.62
2024-07-16,Bebidas,Norte,2207.67,40,55.19
2024-07-16,Bebidas,Centro,2642.06,31,85.23
2024-07-16,Lácteos,Norte,1353.28,40,33.83
2024-07-16,Lácteos,Centro,1245.29,19,65.54
2024-07-16,Hogar,Sur,3254.95,29,112.24
2024-07-16,Hogar,Oriente,806.11,23,35.05
2024-07-16,Electrónica,Oriente,1416.9,38,37.29
2024-07-16,Electrónica,Occidente,2105.27,32,65.79
2024-07-17,Abarrotes,Occidente,2257.47,37,61.01
2024-07-17,Abarrotes,Centro,1679.24,22,76.33
2024-07-17,Bebidas,Centro,2102.88,4,525.72
2024-07-17,Bebidas,Occidente,1614.5,36,44.85
2024-07-17,Lácteos,Oriente,2095.29,39,53.73
2024-07-17,Lácteos,Centro,1664.69,23,72.38
2024-07-17,Hogar,Norte,2708.59,34,79.66
2024-07-17,Hogar,Centro,1419.98,22,64.54
2024-07-17,Electrónica,Occidente,2061.75,6,343.63
2024-07-17,Electrónica,Oriente,3004.07,34,88.35
2024-07-18,Abarrotes,Occidente,2438.67,25,97.55
2024-07-18,Abarrotes,Norte,1017.63,24,42.4
2024-07-18,Bebidas,Centro,1912.72,18,106.26
2024-07-18,Bebidas,Occidente,1669.35,29,57.56
2024-07-18,Lácteos,Sur,1258.0,25,50.32
2024-07-18,Lácteos,Norte,2080.6,23,90.46
2024-07-18,Hogar,Sur,2421.84,24,100.91
2024-07-18,Hogar,Occidente,2154.17,31,69.49
2024-07-18,Electrónica,Oriente,2497.97,18,138.78
2024-07-18,Electrónica,Sur,1070.71,32,33.46
2024-07-19,Abarrotes,Sur,1131.86,42,26.95
2024-07-19,Abarrotes,Norte,1518.32,14,108.45
2024-07-19,Bebidas,Oriente,1732.96,32,54.15
2024-07-19,Bebidas,Centro,2081.14,34,61.21
2024-07-19,Lácteos,Oriente,2991.99,36,83.11
2024-07-19,Lácteos,Sur,2143.91,34,63.06
2024-07-19,Hogar,Oriente,2714.22,40,67.86
2024-07-19,Hogar,Occidente,562.23,27,20.82
2024-07-19,Electrónica,Oriente,2299.16,37,62.14
2024-07-19,Electrónica,Occidente,2563.23,17,150.78
2024-07-20,Abarrotes,Occidente,1829.05,36,50.81
2024-07-20,Abarrotes,Sur,1384.8,35,39.57
2024-07-20,Bebidas,Occidente,2384.34,26,91.71
2024-07-20,Bebidas,Oriente,1941.23,42,46.22
2024-07-20,Lácteos,Centro,1964.77,34,57.79
2024-07-20,Lácteos,Sur,2119.77,40,52.99
2024-07-20,Hogar,Centro,3307.14,31,106.68
2024-07-20,Hogar,Oriente,1911.6,39,49.02
2024-07-20,Electrónica,Oriente,3495.31,27,129.46
2024-07-20,Electrónica,Occidente,1809.34,31,58.37
2024-07-21,Abarrotes,Oriente,2567.04,31,82.81
2024-07-21,Abarrotes,Sur,1286.9,24,53.62
2024-07-21,Bebidas,Oriente,3188.06,28,113.86
2024-07-21,Bebidas,Occidente,2100.93,39,53.87
2024-07-21,Lácteos,Oriente,2572.45,42,61.25
2024-07-21,Lácteos,Centro,3321.21,26,127.74
2024-07-21,Hogar,Sur,1192.99,21,56.81
2024-07-21,Hogar,Centro,2826.31,40,70.66
2024-07-21,Electrónica,Centro,1685.43,20,84.27
2024-07-21,Electrónica,Occidente,2449.64,30,81.65
2024-07-22,Abarrotes,Centro,2159.58,28,77.13
2024-07-22,Abarrotes,Sur,2177.99,17,128.12
2024-07-22,Bebidas,Oriente,1536.94,24,64.04
2024-07-22,Bebidas,Occidente,2874.49,38,75.64
2024-07-22,Lácteos,Occidente,2345.87,14,167.56
2024-07-22,Lácteos,Sur,2110.98,34,62.09
2024-07-22,Hogar,Occidente,1232.99,21,58.71
2024-07-22,Hogar,Oriente,1198.06,43,27.86
2024-07-22,Electrónica,Centro,1994.49,27,73.87
2024-07-22,Electrónica,Norte,1591.48,11,144.68
2024-07-23,Abarrotes,Oriente,2264.42,21,107.83
2024-07-23,Abarrotes,Norte,2224.1,20,111.2
2024-07-23,Bebidas,Occidente,1902.38,21,90.59
2024-07-23,Bebidas,Norte,2043.29,37,55.22
2024-07-23,Lácteos,Oriente,2502.19,26,96.24
2024-07-23,Lácteos,Centro,2425.86,57,42.56
2024-07-23,Hogar,Norte,1319.95,33,40.0
2024-07-23,Hogar,Oriente,1462.79,40,36.57
2024-07-23,Electrónica,Sur,2790.11,27,103.34
2024-07-23,Electrónica,Occidente,2029.8,39,52.05
2024-07-24,Abarrotes,Occidente,2061.8,34,60.64
2024-07-24,Abarrotes,Sur,1823.13,30,60.77
2024-07-24,Bebidas,Norte,2883.59,31,93.02
2024-07-24,Bebidas,Centro,2261.19,40,56.53
2024-07-24,Lácteos,Occidente,1297.1,17,76.3
2024-07-24,Lácteos,Sur,2017.08,30,67.24
2024-07-24,Hogar,Norte,716.53,28,25.59
2024-07-24,Hogar,Sur,2796.57,52,53.78
2024-07-24,Electrónica,Sur,1409.1,35,40.26
2024-07-24,Electrónica,Oriente,2501.33,23,108.75
2024-07-25,Abarrotes,Sur,1400.07,14,100.01
2024-07-25,Abarrotes,Occidente,2732.38,30,91.08
2024-07-25,Bebidas,Oriente,1766.45,53,33.33
2024-07-25,Bebidas,Occidente,713.31,23,31.01
2024-07-25,Lácteos,Oriente,1657.62,32,51.8
2024-07-25,Lácteos,Norte,2277.76,31,73.48
2024-07-25,Hogar,Norte,2681.31,31,86.49
2024-07-25,Hogar,Oriente,780.57,18,43.36
2024-07-25,Electrónica,Norte,2019.59,24,84.15
2024-07-25,Electrónica,Oriente,1333.9,36,37.05
2024-07-26,Abarrotes,Sur,962.49,49,19.64
2024-07-26,Abarrotes,Oriente,1963.34,22,89.24
2024-07-26,Bebidas,Norte,1376.22,29,47.46
2024-07-26,Bebidas,Centro,2588.83,36,71.91
2024-07-26,Lácteos,Occidente,852.13,44,19.37
2024-07-26,Lácteos,Centro,2478.26,33,75.1
2024-07-26,Hogar,Occidente,872.04,44,19.82
2024-07-26,Hogar,Norte,1309.47,25,52.38
2024-07-26,Electrónica,Occidente,2052.94,39,52.64
2024-07-26,Electrónica,Norte,3232.91,35,92.37
2024-07-27,Abarrotes,Sur,2917.0,24,121.54
2024-07-27,Abarrotes,Oriente,2016.92,20,100.85
2024-07-27,Bebidas,Occidente,1564.4,44,35.55
2024-07-27,Bebidas,Centro,1983.32,36,55.09
2024-07-27,Lácteos,Centro,2124.48,25,84.98
2024-07-27,Lácteos,Occidente,2576.23,29,88.84
2024-07-27,Hogar,Centro,2115.8,39,54.25
2024-07-27,Hogar,Oriente,1565.14,21,74.53
2024-07-27,Electrónica,Centro,1330.22,19,70.01
2024-07-27,Electrónica,Occidente,2347.92,40,58.7
2024-07-28,Abarrotes,Centro,2579.36,45,57.32
2024-07-28,Abarrotes,Norte,1819.44,45,40.43
2024-07-28,Bebidas,Occidente,1907.5,20,95.37
2024-07-28,Bebidas,Centro,1313.47,18,72.97
2024-07-28,Lácteos,Oriente,1538.48,32,48.08
2024-07-28,Lácteos,Occidente,2158.91,25,86.36
2024-07-28,Hogar,Norte,1410.04,28,50.36
2024-07-28,Hogar,Centro,3175.1,38,83.56
2024-07-28,Electrónica,Centro,1263.68,43,29.39
2024-07-28,Electrónica,Sur,2606.81,36,72.41
2024-07-29,Abarrotes,Norte,2478.1,22,112.64
2024-07-29,Abarrotes,Oriente,1071.25,35,30.61
2024-07-29,Bebidas,Sur,1953.34,25,78.13
2024-07-29,Bebidas,Centro,1376.22,34,40.48
2024-07-29,Lácteos,Occidente,2486.35,39,63.75
2024-07-29,Lácteos,Norte,1449.08,36,40.25
2024-07-29,Hogar,Centro,1808.83,15,120.59
2024-07-29,Hogar,Norte,2401.77,36,66.72
2024-07-29,Electrónica,Occidente,2270.88,39,58.23
2024-07-29,Electrónica,Oriente,1547.67,20,77.38
2024-07-30,Abarrotes,Sur,1477.67,23,64.25
2024-07-30,Abarrotes,Occidente,2528.55,29,87.19
2024-07-30,Bebidas,Oriente,1630.18,32,50.94
2024-07-30,Bebidas,Sur,2075.64,37,56.1
2024-07-30,Lácteos,Sur,1958.93,30,65.3
2024-07-30,Lácteos,Centro,1888.94,42,44.97
2024-07-30,Hogar,Norte,2660.8,37,71.91
2024-07-30,Hogar,Centro,3394.82,24,141.45
2024-07-30,Electrónica,Sur,2740.04,29,94.48
2024-07-30,Electrónica,Oriente,1767.27,43,41.1
2024-07-31,Abarrotes,Norte,1689.89,36,46.94
2024-07-31,Abarrotes,Oriente,2835.22,31,91.46
2024-07-31,Bebidas,Norte,2209.42,32,69.04
2024-07-31,Bebidas,Oriente,2248.3,35,64.24
2024-07-31,Lácteos,Oriente,2410.66,29,83.13
2024-07-31,Lácteos,Norte,2464.34,36,68.45
2024-07-31,Hogar,Occidente,1913.8,28,68.35
2024-07-31,Hogar,Centro,2019.06,30,67.3
2024-07-31,Electrónica,Centro,1298.31,22,59.01
2024-07-31,Electrónica,Sur,3667.98,19,193.05
2024-08-01,Abarrotes,Sur,1992.0,26,76.62
2024-08-01,Abarrotes,Norte,1640.2,10,164.02
2024-08-01,Bebidas,Occidente,2944.16,24,122.67
2024-08-01,Bebidas,Norte,2544.8,35,72.71
2024-08-01,Lácteos,Norte,1852.2,6,308.7
2024-08-01,Lácteos,Occidente,1507.47,25,60.3
2024-08-01,Hogar,Sur,2881.64,4,720.41
2024-08-01,Hogar,Occidente,2667.72,27,98.8
2024-08-01,Electrónica,Sur,3259.24,16,203.7
2024-08-01,Electrónica,Norte,2017.56,34,59.34
2024-08-02,Abarrotes,Occidente,1706.09,33,51.7
2024-08-02,Abarrotes,Norte,2443.61,23,106.24
2024-08-02,Bebidas,Sur,1952.37,35,55.78
2024-08-02,Bebidas,Oriente,2300.94,18,127.83
2024-08-02,Lácteos,Norte,759.61,27,28.13
2024-08-02,Lácteos,Sur,1480.83,41,36.12
2024-08-02,Hogar,Oriente,1976.53,28,70.59
2024-08-02,Hogar,Norte,1817.04,24,75.71
2024-08-02,Electrónica,Occidente,2312.87,43,53.79
2024-08-02,Electrónica,Centro,1950.65,33,59.11
2024-08-03,Abarrotes,Centro,1503.6,46,32.69
2024-08-03,Abarrotes,Occidente,1865.1,39,47.82
2024-08-03,Bebidas,Norte,3071.15,34,90.33
2024-08-03,Bebidas,Occidente,1793.09,23,77.96
2024-08-03,Lácteos,Centro,2459.3,18,136.63
2024-08-03,Lácteos,Norte,2052.31,29,70.77
2024-08-03,Hogar,Norte,2440.81,48,50.85
2024-08-03,Hogar,Centro,1157.67,1,1157.67
2024-08-03,Electrónica,Centro,1926.33,30,64.21
2024-08-03,Electrónica,Sur,1325.58,35,37.87
2024-08-04,Abarrotes,Norte,1787.82,27,66.22
2024-08-04,Abarrotes,Centro,1597.51,18,88.75
2024-08-04,Bebidas,Centro,2020.41,37,54.61
2024-08-04,Bebidas,Oriente,2541.6,26,97.75
2024-08-04,Lácteos,Sur,1688.14,17,99.3
2024-08-04,Lácteos,Occidente,2684.52,18,149.14
2024-08-04,Hogar,Norte,1771.54,17,104.21
2024-08-04,Hogar,Centro,1899.02,35,54.26
2024-08-04,Electrónica,Sur,1490.17,25,59.61
2024-08-04,Electrónica,Norte,2318.41,23,100.8
2024-08-05,Abarrotes,Sur,3716.68,32,116.15
2024-08-05,Abarrotes,Centro,1318.55,19,69.4
2024-08-05,Bebidas,Sur,1829.43,37,49.44
2024-08-05,Bebidas,Occidente,761.67,37,20.59
2024-08-05,Lácteos,Occidente,1140.01,31,36.77
2024-08-05,Lácteos,Norte,2844.34,27,105.35
2024-08-05,Hogar,Norte,3092.52,34,90.96
2024-08-05,Hogar,Sur,2323.64,42,55.32
2024-08-05,Electrónica,Occidente,953.26,20,47.66
2024-08-05,Electrónica,Oriente,1337.16,36,37.14
2024-08-06,Abarrotes,Centro,1238.78,47,26.36
2024-08-06,Abarrotes,Norte,1750.27,36,48.62
2024-08-06,Bebidas,Sur,0.0,26,0.0
2024-08-06,Bebidas,Centro,2536.64,13,195.13
2024-08-06,Lácteos,Sur,1986.46,43,46.2
2024-08-06,Lácteos,Centro,1392.85,34,40.97
2024-08-06,Hogar,Centro,1678.75,23,72.99
2024-08-06,Hogar,Sur,2323.43,35,66.38
2024-08-06,Electrónica,Sur,2416.78,33,73.24
2024-08-06,Electrónica,Centro,764.48,12,63.71
2024-08-07,Abarrotes,Centro,2347.36,34,69.04
2024-08-07,Abarrotes,Sur,2924.26,42,69.63
2024-08-07,Bebidas,Occidente,1588.6,38,41.81
2024-08-07,Bebidas,Sur,1429.43,36,39.71
2024-08-07,Lácteos,Oriente,2299.81,42,54.76
2024-08-07,Lácteos,Sur,1892.03,36,52.56
2024-08-07,Hogar,Oriente,1681.54,19,88.5
2024-08-07,Hogar,Occidente,3076.5,33,93.23
2024-08-07,Electrónica,Occidente,2306.21,47,49.07
2024-08-07,Electrónica,Centro,1833.53,17,107.85
2024-08-08,Abarrotes,Occidente,1065.32,22,48.42
2024-08-08,Abarrotes,Sur,1704.44,20,85.22
2024-08-08,Bebidas,Sur,2370.85,33,71.84
2024-08-08,Bebidas,Occidente,1914.77,21,91.18
2024-08-08,Lácteos,Oriente,1171.14,32,36.6
2024-08-08,Lácteos,Centro,1309.39,20,65.47
2024-08-08,Hogar,Sur,2224.69,25,88.99
2024-08-08,Hogar,Occidente,1780.89,24,74.2
2024-08-08,Electrónica,Occidente,2858.69,27,105.88
2024-08-08,Electrónica,Sur,1471.99,32,46.0
2024-08-09,Abarrotes,Occidente,2486.62,52,47.82
2024-08-09,Abarrotes,Centro,890.58,27,32.98
2024-08-09,Bebidas,Centro,2313.01,3,771.0
2024-08-09,Bebidas,Norte,2295.34,20,114.77
2024-08-09,Lácteos,Sur,2268.35,29,78.22
2024-08-09,Lácteos,Oriente,2581.42,12,215.12
2024-08-09,Hogar,Occidente,2550.82,36,70.86
2024-08-09,Hogar,Norte,2434.01,46,52.91
2024-08-09,Electrónica,Centro,2460.49,29,84.84
2024-08-09,Electrónica,Occidente,2653.72,53,50.07
2024-08-10,Abarrotes,Sur,1577.97,28,56.36
2024-08-10,Abarrotes,Norte,2002.56,29,69.05
2024-08-10,Bebidas,Centro,1345.86,28,48.07
2024-08-10,Bebidas,Norte,2908.83,34,85.55
2024-08-10,Lácteos,Oriente,1505.31,22,68.42
2024-08-10,Lácteos,Centro,1576.32,26,60.63
2024-08-10,Hogar,Centro,2229.46,16,139.34
2024-08-10,Hogar,Sur,1761.73,29,60.75
2024-08-10,Electrónica,Centro,1487.9,23,64.69
2024-08-10,Electrónica,Norte,1413.02,47,30.06
2024-08-11,Abarrotes,Sur,2663.74,32,83.24
2024-08-11,Abarrotes,Norte,2154.35,26,82.86
2024-08-11,Bebidas,Centro,1519.34,36,42.2
2024-08-11,Bebidas,Oriente,1755.08,34,51.62
2024-08-11,Lácteos,Centro,2121.21,46,46.11
2024-08-11,Lácteos,Occidente,2264.79,31,73.06
2024-08-11,Hogar,Centro,2251.93,31,72.64
2024-08-11,Hogar,Norte,2156.5,34,63.43
2024-08-11,Electrónica,Sur,2221.41,31,71.66
2024-08-11,Electrónica,Occidente,2561.63,37,69.23
2024-08-12,Abarrotes,Occidente,2286.09,25,91.44
2024-08-12,Abarrotes,Sur,1942.72,18,107.93
2024-08-12,Bebidas,Occidente,1249.81,32,39.06
2024-08-12,Bebidas,Norte,1562.26,12,130.19
2024-08-12,Lácteos,Occidente,2464.75,31,79.51
2024-08-12,Lácteos,Sur,1477.04,24,61.54
2024-08-12,Hogar,Norte,1699.83,4,424.96
2024-08-12,Hogar,Oriente,1521.02,16,95.06
2024-08-12,Electrónica,Occidente,1850.38,18,102.8
2024-08-12,Electrónica,Norte,1751.95,30,58.4
2024-08-13,Abarrotes,Centro,2207.86,30,73.6
2024-08-13,Abarrotes,Occidente,1868.49,21,88.98
2024-08-13,Bebidas,Centro,1814.62,26,69.79
2024-08-13,Bebidas,Oriente,2512.07,42,59.81
2024-08-13,Lácteos,Oriente,2166.79,40,54.17
2024-08-13,Lácteos,Sur,2619.64,24,109.15
2024-08-13,Hogar,Centro,2152.59,22,97.84
2024-08-13,Hogar,Oriente,969.69,14,69.26
2024-08-13,Electrónica,Norte,2843.43,34,83.63
2024-08-13,Electrónica,Centro,1771.16,33,53.67
2024-08-14,Abarrotes,Sur,1598.78,39,40.99
2024-08-14,Abarrotes,Centro,1985.6,21,94.55
2024-08-14,Bebidas,Centro,1955.32,36,54.31
2024-08-14,Bebidas,Norte,1717.4,24,71.56
2024-08-14,Lácteos,Oriente,1427.23,35,40.78
2024-08-14,Lácteos,Occidente,1696.29,28,60.58
2024-08-14,Hogar,Occidente,1841.27,33,55.8
2024-08-14,Hogar,Norte,835.06,6,139.18
2024-08-14,Electrónica,Oriente,855.08,33,25.91
2024-08-14,Electrónica,Sur,2265.14,23,98.48
2024-08-15,Abarrotes,Centro,1254.61,12,104.55
2024-08-15,Abarrotes,Occidente,1999.64,28,71.42
2024-08-15,Bebidas,Norte,1979.62,40,49.49
2024-08-15,Bebidas,Occidente,1591.39,32,49.73
2024-08-15,Lácteos,Occidente,1513.56,11,137.6
2024-08-15,Lácteos,Sur,2528.91,31,81.58
2024-08-15,Hogar,Oriente,2721.16,30,90.71
2024-08-15,Hogar,Norte,2034.72,27,75.36
2024-08-15,Electrónica,Sur,1299.87,5,259.97
2024-08-15,Electrónica,Occidente,2238.32,27,82.9
2024-08-16,Abarrotes,Occidente,2384.49,30,79.48
2024-08-16,Abarrotes,Norte,2606.91,30,86.9
2024-08-16,Bebidas,Occidente,1430.63,20,71.53
2024-08-16,Bebidas,Oriente,589.73,46,12.82
2024-08-16,Lácteos,Centro,1453.81,36,40.38
2024-08-16,Lácteos,Norte,1774.62,16,110.91
2024-08-16,Hogar,Norte,1497.56,8,187.19
2024-08-16,Hogar,Sur,1145.63,31,36.96
2024-08-16,Electrónica,Sur,2288.6,19,120.45
2024-08-16,Electrónica,Occidente,2040.81,14,145.77
2024-08-17,Abarrotes,Oriente,1481.68,25,59.27
2024-08-17,Abarrotes,Norte,2176.01,48,45.33
2024-08-17,Bebidas,Centro,2961.94,20,148.1
2024-08-17,Bebidas,Occidente,3085.74,19,162.41
2024-08-17,Lácteos,Occidente,3122.64,21,148.7
2024-08-17,Lácteos,Norte,3464.73,34,101.9
2024-08-17,Hogar,Centro,1327.75,22,60.35
2024-08-17,Hogar,Norte,2019.29,12,168.27
2024-08-17,Electrónica,Norte,2090.84,27,77.44
2024-08-17,Electrónica,Centro,1629.1,38,42.87
2024-08-18,Abarrotes,Oriente,3160.02,32,98.75
2024-08-18,Abarrotes,Sur,1993.09,40,49.83
2024-08-18,Bebidas,Sur,1684.07,16,105.25
2024-08-18,Bebidas,Centro,2245.44,36,62.37
2024-08-18,Lácteos,Occidente,1314.04,27,48.67
2024-08-18,Lácteos,Sur,2028.05,43,47.16
2024-08-18,Hogar,Centro,332.18,19,17.48
2024-08-18,Hogar,Sur,1883.47,20,94.17
2024-08-18,Electrónica,Norte,1620.04,29,55.86
2024-08-18,Electrónica,Centro,2606.5,65,40.1
2024-08-19,Abarrotes,Centro,1253.31,34,36.86
2024-08-19,Abarrotes,Norte,1575.47,24,65.64
2024-08-19,Bebidas,Oriente,1567.87,18,87.1
2024-08-19,Bebidas,Norte,1975.23,15,131.68
2024-08-19,Lácteos,Occidente,2322.08,15,154.81
2024-08-19,Lácteos,Norte,2160.82,13,166.22
2024-08-19,Hogar,Centro,734.1,43,17.07
2024-08-19,Hogar,Norte,1588.08,41,38.73
2024-08-19,Electrónica,Sur,2478.08,49,50.57
2024-08-19,Electrónica,Norte,1702.7,1,1702.7
2024-08-20,Abarrotes,Centro,2428.72,33,73.6
2024-08-20,Abarrotes,Occidente,1702.23,47,36.22
2024-08-20,Bebidas,Norte,1959.63,19,103.14
2024-08-20,Bebidas,Oriente,1530.59,38,40.28
2024-08-20,Lácteos,Norte,2527.38,34,74.33
2024-08-20,Lácteos,Oriente,2867.94,25,114.72
2024-08-20,Hogar,Oriente,2663.43,26,102.44
2024-08-20,Hogar,Sur,2775.23,17,163.25
2024-08-20,Electrónica,Centro,2604.71,11,236.79
2024-08-20,Electrónica,Sur,1617.02,27,59.89
2024-08-21,Abarrotes,Norte,1388.64,13,106.82
2024-08-21,Abarrotes,Oriente,1504.52,17,88.5
2024-08-21,Bebidas,Norte,2414.56,30,80.49
2024-08-21,Bebidas,Centro,2002.38,24,83.43
2024-08-21,Lácteos,Sur,2058.05,24,85.75
2024-08-21,Lácteos,Norte,1742.13,35,49.78
2024-08-21,Hogar,Sur,2117.05,35,60.49
2024-08-21,Hogar,Oriente,1652.92,29,57.0
2024-08-21,Electrónica,Sur,1360.38,29,46.91
2024-08-21,Electrónica,Occidente,3147.2,41,76.76
2024-08-22,Abarrotes,Norte,2348.06,35,67.09
2024-08-22,Abarrotes,Oriente,2468.22,35,70.52
2024-08-22,Bebidas,Centro,2392.3,27,88.6
2024-08-22,Bebidas,Oriente,2234.8,21,106.42
2024-08-22,Lácteos,Norte,1324.33,15,88.29
2024-08-22,Lácteos,Centro,2246.4,16,140.4
2024-08-22,Hogar,Oriente,2597.17,24,108.22
2024-08-22,Hogar,Sur,2667.96,39,68.41
2024-08-22,Electrónica,Oriente,1829.85,25,73.19
2024-08-22,Electrónica,Centro,1832.39,29,63.19
2024-08-23,Abarrotes,Occidente,1549.25,31,49.98
2024-08-23,Abarrotes,Centro,1903.72,35,54.39
2024-08-23,Bebidas,Norte,2355.69,44,53.54
2024-08-23,Bebidas,Occidente,2875.41,43,66.87
2024-08-23,Lácteos,Oriente,1199.8,26,46.15
2024-08-23,Lácteos,Sur,2895.6,36,80.43
2024-08-23,Hogar,Centro,2268.18,39,58.16
2024-08-23,Hogar,Sur,3082.73,30,102.76
2024-08-23,Electrónica,Norte,1755.69,39,45.02
2024-08-23,Electrónica,Occidente,1887.53,20,94.38
2024-08-24,Abarrotes,Norte,2963.21,42,70.55
2024-08-24,Abarrotes,Occidente,1057.15,20,52.86
2024-08-24,Bebidas,Centro,2586.59,24,107.77
2024-08-24,Bebidas,Sur,1487.75,22,67.63
2024-08-24,Lácteos,Occidente,973.14,34,28.62
2024-08-24,Lácteos,Centro,1301.61,26,50.06
2024-08-24,Hogar,Occidente,1141.0,33,34.58
2024-08-24,Hogar,Norte,2684.3,23,116.71
2024-08-24,Electrónica,Occidente,2087.25,43,48.54
2024-08-24,Electrónica,Centro,1815.91,17,106.82
2024-08-25,Abarrotes,Centro,1769.37,27,65.53
2024-08-25,Abarrotes,Sur,2963.37,9,329.26
2024-08-25,Bebidas,Sur,1176.75,41,28.7
2024-08-25,Bebidas,Norte,2439.14,42,58.07
2024-08-25,Lácteos,Norte,2875.53,20,143.78
2024-08-25,Lácteos,Oriente,2300.19,38,60.53
2024-08-25,Hogar,Centro,2830.74,40,70.77
2024-08-25,Hogar,Occidente,3232.0,39,82.87
2024-08-25,Electrónica,Centro,3061.6,31,98.76
2024-08-25,Electrónica,Sur,3198.37,20,159.92
2024-08-26,Abarrotes,Centro,1960.94,57,34.4
2024-08-26,Abarrotes,Sur,1002.73,36,27.85
2024-08-26,Bebidas,Centro,2346.01,43,54.56
2024-08-26,Bebidas,Occidente,1044.23,37,28.22
2024-08-26,Lácteos,Oriente,2051.97,19,108.0
2024-08-26,Lácteos,Norte,2834.85,30,94.5
2024-08-26,Hogar,Norte,1457.69,43,33.9
2024-08-26,Hogar,Occidente,1897.31,42,45.17
2024-08-26,Electrónica,Sur,2563.25,44,58.26
2024-08-26,Electrónica,Norte,897.75,12,74.81
2024-08-27,Abarrotes,Oriente,2805.31,10,280.53
2024-08-27,Abarrotes,Centro,2013.85,36,55.94
2024-08-27,Bebidas,Oriente,1955.39,28,69.84
2024-08-27,Bebidas,Norte,2355.4,30,78.51
2024-08-27,Lácteos,Sur,1608.48,23,69.93
2024-08-27,Lácteos,Norte,1683.2,43,39.14
2024-08-27,Hogar,Sur,2185.84,34,64.29
2024-08-27,Hogar,Occidente,2353.78,3,784.59
2024-08-27,Electrónica,Oriente,1473.98,36,40.94
2024-08-27,Electrónica,Norte,1768.7,9,196.52
2024-08-28,Abarrotes,Oriente,1487.3,25,59.49
2024-08-28,Abarrotes,Occidente,2163.34,29,74.6
2024-08-28,Bebidas,Oriente,3138.73,28,112.1
2024-08-28,Bebidas,Occidente,2651.13,30,88.37
2024-08-28,Lácteos,Oriente,1898.95,36,52.75
2024-08-28,Lácteos,Centro,2824.77,33,85.6
2024-08-28,Hogar,Occidente,1751.22,22,79.6
2024-08-28,Hogar,Norte,2188.67,26,84.18
2024-08-28,Electrónica,Sur,2025.82,36,56.27
2024-08-28,Electrónica,Centro,760.82,51,14.92
2024-08-29,Abarrotes,Oriente,3252.65,25,130.11
2024-08-29,Abarrotes,Occidente,1859.6,38,48.94
2024-08-29,Bebidas,Norte,2944.97,37,79.59
2024-08-29,Bebidas,Occidente,2084.92,46,45.32
2024-08-29,Lácteos,Norte,3188.05,36,88.56
2024-08-29,Lácteos,Sur,1871.79,9,207.98
2024-08-29,Hogar,Norte,1752.72,30,58.42
2024-08-29,Hogar,Sur,2262.03,19,119.05
2024-08-29,Electrónica,Sur,3216.08,50,64.32
2024-08-29,Electrónica,Centro,1327.49,29,45.78
2024-08-30,Abarrotes,Sur,2983.58,40,74.59
2024-08-30,Abarrotes,Centro,2485.2,28,88.76
2024-08-30,Bebidas,Norte,2242.35,28,80.08
2024-08-30,Bebidas,Occidente,2191.02,32,68.47
2024-08-30,Lácteos,Centro,1401.86,20,70.09
2024-08-30,Lácteos,Oriente,1887.14,26,72.58
2024-08-30,Hogar,Oriente,2175.13,43,50.58
2024-08-30,Hogar,Occidente,1993.45,29,68.74
2024-08-30,Electrónica,Sur,1719.26,49,35.09
2024-08-30,Electrónica,Oriente,1930.68,42,45.97
2024-08-31,Abarrotes,Sur,2317.43,25,92.7
2024-08-31,Abarrotes,Oriente,1284.71,31,41.44
2024-08-31,Bebidas,Occidente,3263.1,17,191.95
2024-08-31,Bebidas,Oriente,2452.69,29,84.58
2024-08-31,Lácteos,Sur,2611.61,36,72.54
2024-08-31,Lácteos,Norte,2500.18,31,80.65
2024-08-31,Hogar,Sur,1805.06,29,62.24
2024-08-31,Hogar,Centro,2260.08,9,251.12
2024-08-31,Electrónica,Oriente,2321.27,52,44.64
2024-08-31,Electrónica,Norte,1072.22,22,48.74
2024-09-01,Abarrotes,Oriente,4133.37,32,129.17
2024-09-01,Abarrotes,Norte,1020.67,26,39.26
2024-09-01,Bebidas,Occidente,1535.08,37,41.49
2024-09-01,Bebidas,Oriente,2226.13,19,117.16
2024-09-01,Lácteos,Oriente,2749.83,19,144.73
2024-09-01,Lácteos,Centro,2645.13,40,66.13
2024-09-01,Hogar,Sur,227.45,23,9.89
2024-09-01,Hogar,Norte,1624.45,20,81.22
2024-09-01,Electrónica,Centro,1825.32,33,55.31
2024-09-01,Electrónica,Norte,2362.48,37,63.85
2024-09-02,Abarrotes,Occidente,1919.56,19,101.03
2024-09-02,Abarrotes,Centro,3187.57,30,106.25
2024-09-02,Bebidas,Centro,2333.25,30,77.78
2024-09-02,Bebidas,Oriente,1360.92,23,59.17
2024-09-02,Lácteos,Norte,2879.43,22,130.88
2024-09-02,Lácteos,Centro,1249.04,20,62.45
2024-09-02,Hogar,Oriente,2381.2,28,85.04
2024-09-02,Hogar,Occidente,1726.72,32,53.96
2024-09-02,Electrónica,Sur,1582.57,53,29.86
2024-09-02,Electrónica,Oriente,2733.85,35,78.11
2024-09-03,Abarrotes,Norte,1063.83,50,21.28
